"","genes","logFC","logCPM","F","PValue","FDR"
"9187","ENSG00000233061.1",-1.36943022662076,-0.863744058429947,15.6570684058503,0.000663597830568693,0.00513085520532783
"15292","ENSG00000259652.1",-1.04709459934361,-0.0860046250321804,15.655576899907,0.000663903310402614,0.00513154125817234
"8348","ENSG00000230499.1",1.73380698374173,-1.81925689223762,15.6539195250752,0.000664242943057309,0.00513249075616246
"35423","TSEN15",0.63868996142419,3.70658280597721,15.6404611031578,0.000667007929194161,0.00515217380870204
"31108","RHBDD2",0.643073185999776,4.5654391832893,15.6390557187511,0.000667297386828691,0.00515272851701541
"2049","C19orf40",0.870997304822004,0.186870754232157,15.6362413030534,0.000667877467031689,0.00515406948143184
"27910","NMD3",0.599935005128654,4.78696523931411,15.6361007617172,0.000667906448533596,0.00515406948143184
"5191","E2F6",0.607754799504118,3.34324909212293,15.632006013317,0.000668751445497707,0.00515788200602815
"32323","SKA2",0.701383294630804,4.13021053167429,15.6315954685493,0.000668836230559933,0.00515788200602815
"35745","UBE2M",0.70642164589896,4.01619171757351,15.6272203974353,0.000669740495159002,0.00516317363168003
"27959","NOMO2",0.784438302017574,4.57160386340097,15.624423400731,0.000670319296120295,0.00516595355978125
"31825","SCARNA9L",1.39133985953156,1.59782552640442,15.6195840532162,0.000671322028888296,0.00516910900159158
"2464","CA14",-1.10788194804324,-0.292394898747961,15.6194868895493,0.00067134217842109,0.00516910900159158
"35026","TNFRSF10C",2.47054401552478,2.06467949380829,15.6189019187903,0.000671463502043402,0.00516910900159158
"15802","ENSG00000260583.1",-1.24060429286528,-1.41540217051316,15.6182338874957,0.000671602081896334,0.00516910900159158
"15841","ENSG00000260643.1",0.995246394630196,0.344550509964616,15.6158994670868,0.00067208659219586,0.00516963971688598
"19170","ERH",0.771190557119761,4.82527376571591,15.6155728835112,0.000672154405331845,0.00516963971688598
"34567","TIAM1",-0.777575572951392,3.55098430221817,15.6147461196467,0.000672326111437885,0.00516963971688598
"21107","GSTA1",-3.58604857172095,2.67584400038827,15.6135360482496,0.000672577511248514,0.00516989369441836
"22646","KIAA0101",1.25930761114748,3.1454096073722,15.6066668616329,0.000674006580237407,0.00517908572909715
"27157","MRPS30",0.883538470951572,4.84404430795532,15.6056862204963,0.000674210864501686,0.00517908572909715
"3299","CEP85L",-1.01219204508202,4.13740599555725,15.597969428218,0.000675820772906547,0.00518740695604495
"33912","STRADB",-0.808318783922391,3.89866769416618,15.597695577306,0.000675877982115776,0.00518740695604495
"19306","F5",2.8567180154914,2.72229278233745,15.5927702710774,0.000676907816440657,0.00519306304414535
"4845","DMBT1",2.27574735443122,8.5280973118868,15.5912849293388,0.000677218724446665,0.00519376524174759
"19820","FBXW9",0.806677791675908,2.19581373139156,15.5897282585632,0.000677544730768153,0.00519458273994042
"28022","NPM1",0.729857056495596,7.98393932999486,15.5882429294886,0.000677855956623036,0.00519528642701534
"33229","SNORD30",0.899400545014037,-0.553123129003537,15.5838307013135,0.000678781389193891,0.0051993569570574
"649","AMN",-0.933285941974448,5.5034745777879,15.5836168056668,0.000678826287402933,0.0051993569570574
"10814","ENSG00000238062.1",1.42037680438889,-0.98969265193927,15.5800388356393,0.0006795778112178,0.00519995371787284
"26966","MMP9",1.85944528774235,4.65593632396286,15.5793080896778,0.000679731410588035,0.00519995371787284
"32701","SLC7A14",-2.2556367710177,0.959244449814682,15.5786583900994,0.000679868006329151,0.00519995371787284
"31989","SEMA3G",-1.06839273828488,2.78832842885286,15.5780466096426,0.000679996657275533,0.00519995371787284
"22449","KARS",0.597008736254759,5.93233543930486,15.5763467379555,0.000680354262301608,0.00519995371787284
"7096","ENSG00000226629.1",-1.73674246536278,-1.39471719360001,15.5759313790544,0.000680441673409506,0.00519995371787284
"24182","LOC147093",-1.73674246536278,-1.39471719360001,15.5759313790544,0.000680441673409506,0.00519995371787284
"11592","ENSG00000247271.2",-0.659255960815876,1.98198711561442,15.5690890242321,0.000681883399802803,0.00520928992911628
"1941","C14orf28",-0.824629921705446,1.99217085925021,15.5679104753912,0.0006821320650049,0.0052095085932229
"3172","CDKN2B",-1.24590086248112,5.53047283217528,15.564845591367,0.000682779198389953,0.00521276927503455
"20563","GFI1",-0.85272799432909,2.89428895358239,15.5633635182924,0.000683092371189117,0.0052134790096397
"16095","ENSG00000261068.1",1.24756866904847,-0.351061992792236,15.5600970679715,0.000683783151621622,0.00521706932473152
"26928","MLST8",0.60973551085869,3.95247186554593,15.5568868806671,0.000684462779397835,0.00522057226232079
"7761","ENSG00000228643.1",-1.27426172096427,-1.29355585621189,15.5527899605436,0.000685331212217797,0.00522551254404391
"18605","ENSG00000271366.1",0.867811102194129,-0.346304031077401,15.551731844443,0.000685555699417333,0.00522554126970552
"16468","ENSG00000261723.1",0.955292302533585,-1.39573808093696,15.5398986633561,0.000688071692228345,0.00523972536550778
"35255","TREM2",2.12729215340547,1.70700323944507,15.5397572785233,0.000688101814821679,0.00523972536550778
"32803","SMARCC1",0.758375608999661,6.27320966309146,15.5388186375703,0.000688301832596798,0.00523972536550778
"13379","ENSG00000254287.1",1.39055879670075,-0.472154959053122,15.5306208678003,0.000690051429524459,0.00524966824999729
"1454","B4GALNT4",2.31432425235004,2.24915878816181,15.5294685735143,0.000690297746549333,0.00524985517171714
"18744","ENSG00000271927.1",-1.24425697308369,0.43085815169674,15.5284115089511,0.000690523791769312,0.00524988785168223
"26537","MIR5088",0.931973947390283,2.24199294969427,15.5268964411383,0.000690847918924685,0.00525066596486097
"24820","LRRC31",-1.04215359593935,4.04808349205038,15.5230915762937,0.00069166265066215,0.00525517113428318
"19089","EPB41L4A",-0.776806827658798,3.40661590304326,15.5192376576035,0.000692488959466243,0.0052595586402157
"2874","CCL14",-1.41719192697923,1.23841837188639,15.5183267243641,0.000692684428308028,0.0052595586402157
"33755","SSSCA1",0.698564599205795,3.25418536196636,15.5168895308043,0.000692992945472692,0.00526021416610003
"22899","KLRC1",-1.40357198097373,0.207342353220245,15.5140578957485,0.000693601242964827,0.00526314404717701
"29563","PKD1L2",-1.56232937987844,0.233314970015502,15.5062558989595,0.000695280311972576,0.00527419461260838
"31890","SCTR",-1.68635277332025,-0.1680931220373,15.5032050227339,0.000695938102256614,0.00527749345641427
"34179","TARBP1",0.618274507996364,5.32168761196942,15.5006728742239,0.000696484568993065,0.00527994626029805
"13882","ENSG00000255438.2",0.871942106786726,2.27458758461229,15.4918678789033,0.000698388450741512,0.00529121296130815
"34069","SYNM",-3.32922261345556,7.87074169187801,15.4917325292039,0.000698417761524307,0.00529121296130815
"34484","TGDS",0.768295571176955,2.92085930541861,15.488681950402,0.00069907874014487,0.00529383304529319
"2897","CCL5",-1.44313689153453,4.66199589335869,15.4880727931951,0.00069921081024844,0.00529383304529319
"18787","ENSG00000272005.1",-0.892925108561622,2.81308743082795,15.4864089104862,0.000699571692514346,0.00529487206530599
"6847","ENSG00000225793.2",-1.06706688203019,-0.484226217907856,15.4763265888696,0.00070176283329114,0.00530975873383437
"23600","LINC00675",-1.2125921413206,4.26596810006935,15.4679828984294,0.000703581812314677,0.00532054310487334
"24864","LRRC73",1.39973078092897,-1.2492716929489,15.4677273185034,0.0007036376118842,0.00532054310487334
"3319","CES3",-1.69030514132052,5.6083375875032,15.4577993917459,0.000705808886244012,0.00533291558093289
"34658","TM4SF19-TCTEX1D2",1.38859870477501,-0.138465617786824,15.4574129858856,0.00070589354291812,0.00533291558093289
"74","ABCC8",-1.31002010492128,-0.634148438467957,15.4571570221635,0.00070594962748231,0.00533291558093289
"5946","ENSG00000211683.2",-0.874369983966523,0.189601819857244,15.4556905814585,0.000706271035447299,0.0053336417110733
"19871","FERMT1",1.42841221926612,6.73890662862933,15.4495657367233,0.000707615185980143,0.00534208849747445
"32867","SMPD1",-0.805450577590868,4.29159543832199,15.4374125120636,0.000710290622808511,0.00535988734090937
"285","ADAMDEC1",-2.02819007072673,6.82446978951128,15.4368006292933,0.000710425616716942,0.00535988734090937
"27866","NKRF",0.998884712515015,3.86330923063225,15.4345032912106,0.000710932707636936,0.00536200441328591
"10725","ENSG00000237773.1",0.881564902148047,3.74509210451406,15.4331194520696,0.000711238353514303,0.00536260128007998
"35607","TUBA1B",0.801877418453393,8.69053364174094,15.4287906811348,0.000712195370694137,0.00536723114126192
"16689","ENSG00000262831.1",0.638734548153095,6.23306544445472,15.4282915162693,0.000712305818198308,0.00536723114126192
"14938","ENSG00000258964.1",0.96777488051692,2.00727225091542,15.4196512175555,0.000714220587035088,0.00537823549556479
"36763","ZNF132",-0.87722398610147,2.27105018509566,15.4041016292511,0.000717680739788287,0.00540112364681074
"4178","CTNNB1",0.684520362457303,8.70632345208192,15.4039419507754,0.000717716367174935,0.00540112364681074
"32368","SLC13A3",2.09118354206166,1.0185634375325,15.3999433891445,0.000718609156492297,0.00540502780634033
"3561","CLDN8",-3.36743479752832,4.15585605827973,15.3995736835232,0.000718691764914862,0.00540502780634033
"15595","ENSG00000260196.1",1.02859545039378,2.36826248850984,15.3965887675965,0.000719359107062283,0.00540814485587777
"23356","LIN9",1.00029195193037,2.48484747387692,15.3933489544704,0.000720084205415996,0.005410343879157
"20623","GINS2",1.31963929521305,3.22705715658443,15.3884767843564,0.000721176147538315,0.00541682909040914
"30069","PPP4R4",1.67570546440607,-1.19149969446147,15.3854788962945,0.00072184893038979,0.00542016283760808
"20445","GAREM",-0.701717591564983,4.5265359721392,15.3836139143369,0.000722267814603476,0.00542158862103275
"30589","PXDN",1.14493293713454,5.85667211073529,15.3822496604053,0.000722574401479189,0.00542217082567981
"17577","ENSG00000267255.1",0.893819951711952,-0.147530894167892,15.3800928172163,0.000723059396776327,0.00542409100718617
"3127","CDHR3",-1.79949913814581,1.59538182883699,15.3778068697715,0.000723573812268364,0.00542623060039706
"19356","FAM110A",0.930908046486534,2.95208870243976,15.3765191359354,0.000723863772491093,0.00542668613480894
"29289","PEG3-AS1",-1.86716716303465,0.166828533830822,15.364672574357,0.000726537254646772,0.00544328148853238
"1810","BUB3",0.641702719938608,5.98295721229493,15.3593077252613,0.000727751528632311,0.00545065404630495
"5501","ENPP6",-1.75577249014461,0.672293707956545,15.3565689802282,0.000728372270303079,0.00545357795680752
"33265","SNORD55",0.773093628027125,0.462997065064639,15.3312293177216,0.000734143145563136,0.00549504867885148
"5385","EIF5A",0.828092454579083,6.88638802605194,15.3202599015692,0.000736656850761259,0.00551037944447798
"16083","ENSG00000261054.1",-3.31822825317969,6.259452363275,15.3187242022562,0.000737009517052537,0.0055112761579971
"34543","THOC3",0.840545679518775,4.44073414367881,15.3107060650384,0.000738853852369156,0.00552045522592767
"24783","LRP1B",-1.63908732770621,0.484458251029814,15.3102086316307,0.0007389684386929,0.00552045522592767
"15725","ENSG00000260442.1",1.4984091473917,-1.44260293343647,15.3088857971202,0.000739273255123925,0.00552045522592767
"24133","LOC100652739",0.931502860839355,3.51579827725276,15.3083233736885,0.000739402894252023,0.00552045522592767
"35559","TTLL7",-1.25091894935351,2.24201844921203,15.3073095481874,0.000739636644904328,0.00552045951075346
"32115","SEZ6L",-1.76957965532582,-0.567969371512779,15.3025080593193,0.000740744790925602,0.00552698800036673
"22518","KCNIP4",-1.09012381429157,1.96318864522362,15.300705710105,0.000741161228488273,0.00552835289365465
"25780","MIR200B",1.0437980553876,-0.477731209889654,15.2972739159244,0.000741954863027938,0.00553061279847252
"34430","TEX11",-2.16589943980119,0.0570874784360461,15.2968584429754,0.000742051008209686,0.00553061279847252
"20309","FXYD5",1.52139391509776,4.01085662439608,15.2963658371077,0.000742165020517305,0.00553061279847252
"12152","ENSG00000249700.3",1.07903899931917,1.3691220308469,15.2939506264138,0.000742724292377898,0.00553303889932245
"19193","ERVMER34-1",1.82255113277199,0.162903068297538,15.2911978739573,0.000743362289362615,0.00553604976428433
"20592","GGT8P",-1.37017973773538,0.279957714594479,15.2883552057926,0.000744021756119095,0.00553921857739609
"34216","TATDN1",1.22660036232355,3.20448545671004,15.2843745371395,0.00074494630364731,0.00554276336207524
"19316","FABP1",-2.41399079229402,7.40310934493119,15.2839175515819,0.000745052523344541,0.00554276336207524
"23692","LNPEP",-0.68888951908153,5.78278478155285,15.2832821355865,0.000745200244202133,0.00554276336207524
"27255","MTERFD1",1.05804779028297,2.76496207186742,15.2814235941644,0.000745632500240042,0.00554423663416551
"30561","PUF60",0.952764623379681,5.96740011585171,15.279961368236,0.000745972775073233,0.00554502525898235
"29298","PER1",-0.919015682039605,4.28644263622132,15.2776507224566,0.000746510832756539,0.00554728310279694
"27564","NAV2-AS5",-1.26813473571031,-0.397181126390811,15.276091683042,0.000746874111397132,0.00554824116326548
"30144","PREB",0.666129643561738,5.14298673904063,15.2722650324403,0.000747766597588732,0.00555312866935797
"6455","ENSG00000224595.1",-1.47189236943946,-1.69892863841264,15.2678331615889,0.000748801699424194,0.00555674582320149
"3305","CERCAM",1.14722953537951,3.6890124446907,15.2670179259128,0.000748992275686217,0.00555674582320149
"2914","CCNE2",1.25172903603172,3.31322331738349,15.2661616216129,0.000749192509721612,0.00555674582320149
"5760","ENSG00000197332.7",0.875248171820333,0.615515040203299,15.2620223185754,0.0007501612516212,0.00556218842221482
"2089","C1QTNF7",-1.68720115442681,2.56929000514696,15.2581887731495,0.000751059659831665,0.0055671062763039
"4972","DOCK10",-1.09188971992185,5.11472982364321,15.2536480740856,0.000752125318122681,0.00557326037763833
"3242","CELF4",-1.43825063925785,-0.949303139011653,15.2516704641639,0.000752589961929361,0.00557495849457999
"3952","CPZ",1.13302280275148,1.88982430557623,15.2471402657468,0.000753655527945665,0.00558110560654164
"29537","PIR",1.0269191793195,1.94503503575973,15.2432318566992,0.000754576168830661,0.00558617598407314
"20017","FLJ30403",-1.08498720601633,-0.817217696303215,15.2337585548088,0.000756812759125836,0.00559999629578614
"27553","NAT14",1.12150797349788,2.0843856542061,15.2333216789442,0.000756916077994325,0.00559999629578614
"27641","NDE1",-2.101981987317,6.91410268380064,15.2310060082002,0.000757463980210998,0.00560229919759306
"34595","TIMM8A",1.06336228543796,2.34460139473344,15.2257906964857,0.00075869954786963,0.00560741144288337
"3738","CNTNAP3",-1.738843522057,1.70138719476785,15.2250899356706,0.000758865734445546,0.00560741144288337
"21868","HTRA3",1.08896512249641,3.8837254075559,15.2226568059668,0.000759443064893525,0.00560832964682519
"4760","DIEXF",0.73681264956208,4.73455945110187,15.2220339926296,0.000759590922736365,0.00560832964682519
"19415","FAM151A",-0.998179613661779,3.65865485842474,15.2215718291305,0.00075970066219085,0.00560832964682519
"167","ACOT11",-0.836057013757706,4.84710094082557,15.2177933615064,0.000760598500833957,0.00561320745238277
"21924","IDO1",1.29291641478901,2.57605405100063,15.216196160006,0.000760978377065518,0.00561400325114162
"27374","MYCBPAP",-1.11800980432285,-0.669755361670171,15.2153463113589,0.000761180588644756,0.00561400325114162
"51","ABCA9",-2.25742011341347,2.5494588809744,15.2108326950932,0.000762255538246427,0.00562018058797389
"4257","CXCL9",1.59991901340549,3.73009266551286,15.2065935558849,0.000763266634108935,0.0056258834254449
"21839","HSPE1-MOB4",0.73874200799574,5.77597419791001,15.2053273549846,0.000763568926257835,0.00562635989080431
"5243","EDN2",-2.11243803319633,0.238405242464328,15.2042640532763,0.000763822879698323,0.00562647998657679
